143
143
142
143
141
143
143
140
143
143
143
139
143
143
143
143
138
143
142
143
143
143
137
143
143
141
143
143
143
136
143
143
143
140
143
143
142
143
143
143
135
143
143
143
141
143
143
143
139
143
143
143
143
138
143
143
142
143
143
143
134
143
143
143
140
143
143
141
143
143
143
139
143
143
142
143
143
143
133
143
143
143
140
143
143
143
141
143
143
143
138
143
143
143
142
143
143
143
137
143
